total_return,max_drawdown,annualized_volatility,sharpe_zero_rf,economic_total_return,economic_max_drawdown,economic_annualized_volatility,economic_sharpe_zero_rf,transaction_costs,commission_cost,sell_tax_cost,turnover_two_way,slippage_cost,max_daily_volume_participation,trades_above_10pct_daily_volume,trades_above_100pct_daily_volume,trades,sessions,start,end,final_nav,raw_rule_breach_days,negative_cash_days,stale_held_price_days,infeasible_signal_days,active_share_status,certification,execution_price_bound_breaches,accounting_status,simulated_warning_days,disqualified,complete_period,rejected_trade_count,official_compliance,hard_breach_days,infeasible_executed_days,trade_days,costs,final_economic_nav,measured_hard_breach_days,cash_breach_days,holding_count_breach_days,whitelist_breach_days,active_cap_breach_days,overdue_passive_cap_days,cash_ratio_max,cash_ratio_min,average_stock_exposure,holdings_min,holdings_max,observed_rule_eligible,no_valid_plan_days,hold_without_envelope_days,unfilled_orders,status,measured_pass,episode_status,failure_reasons,episode_return,forensic_partial_return,episode_max_drawdown,episode_turnover,requested_sessions,observed_sessions,universe_interpretation,episode_id,kind,split,session_count,prior_session_date,candidate_id,phase,realized_start,realized_end,days_to_20_holdings,independent_audit
0.035487875091508414,0.04229051533203909,0.23251315578148155,1.6876568715358435,0.035487875091508414,0.042244818523098804,0.23230798867684355,1.6889495451091807,5000303.006325543,3083682.815317954,1916620.191007589,2.140831506637587,0.0,1.2058823529411764,11,1,87,24,2025-01-02,2025-02-13,1035487875.0915085,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,5000303.006325543,1035487875.0915085,0,0,0,0,0,0,0.2024911948800211,0.01199430903968939,0.8860321298423411,20,26,True,0,0,0,COMPLETE,True,PASS,,0.035487875091508414,,0.042244818523098804,2.163987940574003,24,24,COMPETITION_UNIVERSE_STRESS_TEST,recent_2025-01-02,recent_monthly,outside,24,2024-12-31,simple_momentum_reference,recent_stress,2025-01-02,2025-02-13,1.0,PASS_INTERNAL_ACCOUNTING
0.007279655639695681,0.023545688617449323,0.12727255230074674,0.6595400816478976,0.007279655639695681,0.023545688617449323,0.12727255230074674,0.6595400816478976,6898298.225101026,4011060.2018466284,2887238.0232543964,2.7757196374441824,0.0,1.3036285223169108,19,1,146,24,2025-02-03,2025-03-07,1007279655.6396958,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,6898298.225101026,1007279655.6396958,0,0,0,0,0,0,0.2030976347873318,0.09653839175187395,0.8588931743673195,20,28,True,0,0,0,COMPLETE,True,PASS,,0.007279655639695681,,0.023545688617449323,2.8147790890151776,24,24,COMPETITION_UNIVERSE_STRESS_TEST,recent_2025-02-03,recent_monthly,outside,24,2025-01-22,simple_momentum_reference,recent_stress,2025-02-03,2025-03-07,1.0,PASS_INTERNAL_ACCOUNTING
-0.1409805986323528,0.1521100248600632,0.33503211160936003,-4.579903525147852,-0.1409805986323528,0.1521100248600632,0.33532326049669414,-4.575621462184148,8057267.819019965,4530935.507788951,3526332.3112310143,3.211922634589153,0.0,0.8692210576942346,19,0,160,24,2025-03-03,2025-04-07,859019401.3676472,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,8057267.819019965,859019401.3676472,0,0,0,0,0,0,0.20439453232331384,0.01514553708514581,0.8629013395985664,20,28,True,0,0,0,COMPLETE,True,PASS,,-0.1409805986323528,,0.1521100248600632,3.179603865115053,24,24,COMPETITION_UNIVERSE_STRESS_TEST,recent_2025-03-03,recent_monthly,outside,24,2025-02-27,simple_momentum_reference,recent_stress,2025-03-03,2025-04-07,1.0,PASS_INTERNAL_ACCOUNTING
0.0,-0.0,0.0,,0.0,-0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,2025-04-01,2025-05-07,1000000000.0,3,0,0,3,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,3,True,False,0,UNKNOWN_BLOCK_SUBMISSION,3,3,0,0.0,1000000000.0,3,3,3,0,0,0,1.0,1.0,0.0,0,0,False,3,0,0,FAILED,False,FAIL_CASH,FAIL_CASH;FAIL_HOLDING_COUNT,,0.0,-0.0,0.0,24,3,COMPETITION_UNIVERSE_STRESS_TEST,recent_2025-04-01,recent_monthly,outside,24,2025-03-31,simple_momentum_reference,recent_stress,2025-04-01,2025-04-07,,PASS_INTERNAL_ACCOUNTING
0.10671944299831448,0.018006788463519996,0.16589115477496605,6.5109534247854155,0.10671944299831448,0.018006788463519996,0.16636049738281947,6.493025334847052,4754160.045726087,2916358.5422402546,1837801.5034858333,1.9909928493898028,0.0,0.26364686385778136,11,0,72,24,2025-05-02,2025-06-05,1106719442.9983144,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,23,4754160.045726087,1106719442.9983144,0,0,0,0,0,0,0.20138229532070673,0.0692595427497921,0.8783568566080479,20,24,True,0,0,0,COMPLETE,True,PASS,,0.10671944299831448,,0.018006788463519996,2.0465673980633365,24,24,COMPETITION_UNIVERSE_STRESS_TEST,recent_2025-05-02,recent_monthly,outside,24,2025-04-30,simple_momentum_reference,recent_stress,2025-05-02,2025-06-05,1.0,PASS_INTERNAL_ACCOUNTING
0.16458934179778306,0.013001306366582144,0.16793121064106187,9.637140711858892,0.16458934179778306,0.013001306366582144,0.16599175024072804,9.747865127411101,4807963.809313456,2921759.1857458134,1886204.6235676426,1.9476047117236344,0.0,1.2777832651440932,9,1,79,24,2025-06-02,2025-07-03,1164589341.7977831,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,23,4807963.809313456,1164589341.7977831,0,0,0,0,0,0,0.19378156149634476,0.06497940676562852,0.87699341630501,20,25,True,0,0,0,COMPLETE,True,PASS,,0.16458934179778306,,0.013001306366582144,2.0503573233303953,24,24,COMPETITION_UNIVERSE_STRESS_TEST,recent_2025-06-02,recent_monthly,outside,24,2025-05-29,simple_momentum_reference,recent_stress,2025-06-02,2025-07-03,1.0,PASS_INTERNAL_ACCOUNTING
0.06232869697276189,0.024002161571960556,0.15841578859533526,4.088706660498096,0.06232869697276189,0.022658076810204042,0.15739332489965585,4.114198658711867,5585076.111074933,3340251.4149742783,2244824.6961006545,2.3155021087610055,0.0,0.13183336262963613,4,0,105,24,2025-07-01,2025-08-01,1062328696.9727619,0,0,1,1,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,22,5585076.111074933,1062328696.9727619,0,0,0,0,0,0,0.19711052632231826,0.08426909150111449,0.8704698039412675,20,26,True,0,0,1,COMPLETE,False,FAIL_MISSING_DATA,FAIL_MISSING_DATA;FAIL_ROUND_LOT,0.06232869697276189,,0.022658076810204042,2.344036080683704,24,24,COMPETITION_UNIVERSE_STRESS_TEST,recent_2025-07-01,recent_monthly,outside,24,2025-06-30,simple_momentum_reference,recent_stress,2025-07-01,2025-08-01,1.0,PASS_INTERNAL_ACCOUNTING
0.11809291268385524,0.06827857981455687,0.28753163450139285,4.224396664345012,0.11809291268385524,0.06732789240516479,0.2861481032812606,4.243451067904904,5678704.583077454,3409959.6630303115,2268744.9200471425,2.2630624268633626,0.0,0.3563883412851813,7,0,93,24,2025-08-01,2025-09-03,1118092912.6838553,1,0,1,1,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,1,False,True,19,UNKNOWN_BLOCK_SUBMISSION,1,1,22,5678704.583077454,1118092912.6838553,1,1,1,0,0,0,1.0,0.07048572142193532,0.8304046812727742,0,25,False,1,0,1,COMPLETE,False,FAIL_MISSING_DATA,FAIL_MISSING_DATA;FAIL_CASH;FAIL_HOLDING_COUNT,0.11809291268385524,,0.06732789240516479,2.392954149494955,24,24,COMPETITION_UNIVERSE_STRESS_TEST,recent_2025-08-01,recent_monthly,outside,24,2025-07-31,simple_momentum_reference,recent_stress,2025-08-01,2025-09-03,2.0,PASS_INTERNAL_ACCOUNTING
0.09961747185371084,0.047032943015889894,0.2714138551004269,3.8106883664497775,0.09961747185371084,0.04701900211917698,0.2711932930986939,3.8135804090841137,6339184.146371867,3736702.7587378887,2602481.3876339775,2.5819149014138567,0.0,,8,0,125,24,2025-09-01,2025-10-03,1099617471.853711,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,23,6339184.146371867,1099617471.853711,0,0,0,0,0,0,0.20064394367479088,0.07126491663693743,0.8683184540495977,20,26,True,0,0,0,COMPLETE,False,FAIL_ROUND_LOT,FAIL_ROUND_LOT,0.09961747185371084,,0.04701900211917698,2.622247549991501,24,24,COMPETITION_UNIVERSE_STRESS_TEST,recent_2025-09-01,recent_monthly,outside,24,2025-08-29,simple_momentum_reference,recent_stress,2025-09-01,2025-10-03,1.0,PASS_INTERNAL_ACCOUNTING
0.10292389731798002,0.04754829121557269,0.2249548479301893,4.690196487638272,0.10292389731798002,0.04754829121557269,0.2249548479301893,4.690196487638272,5724155.16135831,3434198.620712711,2289956.5406455994,2.3578384179876677,0.0,0.18016836337583048,4,0,128,24,2025-10-01,2025-11-06,1102923897.31798,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,22,5724155.16135831,1102923897.31798,0,0,0,0,0,0,0.20187193053521546,0.08486119926059336,0.8722371412924057,20,28,True,0,0,0,COMPLETE,True,PASS,,0.10292389731798002,,0.04754829121557269,2.409963944359797,24,24,COMPETITION_UNIVERSE_STRESS_TEST,recent_2025-10-01,recent_monthly,outside,24,2025-09-30,simple_momentum_reference,recent_stress,2025-10-01,2025-11-06,1.0,PASS_INTERNAL_ACCOUNTING
