date,signal_date,symbol,trade_symbol,shares,price,notional,fee,tax,slippage_cost,volume_participation,execution_volume
2026-05-04,2026-04-30,1590.TW,1590.TW,32000,1464.5296330084457,46864948.25627026,66782.55126518512,0.0,0.0,0.022404429355683618,1428289.0
2026-05-04,2026-04-30,1785.TWO,1785.TWO,282000,162.02174388627796,45690131.77593038,65108.4377807008,0.0,0.0,0.005784061301204582,48754670.0
2026-05-04,2026-04-30,2059.TW,2059.TW,11000,4041.208613065341,44453294.74371875,63345.94500979922,0.0,0.0,0.01565597837767059,702607.0
2026-05-04,2026-04-30,2308.TW,2308.TW,21000,2189.6755570530804,45983186.698114686,65526.04104481343,0.0,0.0,0.0016602077995139387,12649019.0
2026-05-04,2026-04-30,2345.TW,2345.TW,20000,2463.029157832591,49260583.15665182,70196.33099822885,0.0,0.0,0.004532716581697117,4412365.0
2026-05-04,2026-04-30,2368.TW,2368.TW,33000,1437.975556163288,47453193.3533885,67620.80052857862,0.0,0.0,0.007266366499672353,4541472.0
2026-05-04,2026-04-30,2383.TW,2383.TW,10000,4682.136863494315,46821368.63494315,66720.450304794,0.0,0.0,0.003282649229233961,3046320.0
2026-05-04,2026-04-30,2454.TW,2454.TW,17000,2870.0,48790000.0,69525.75,0.0,0.0,0.004228997739973855,4019865.0
2026-05-04,2026-04-30,3017.TW,3017.TW,16000,2887.8874192609755,46206198.70817561,65843.83315915024,0.0,0.0,0.004290884418323686,3728835.0
2026-05-04,2026-04-30,3260.TWO,3260.TWO,107000,443.0007283733497,47401077.93594842,67546.5360587265,0.0,0.0,0.00382639181157874,27963681.0
2026-05-04,2026-04-30,3324.TWO,3324.TWO,40000,1166.0253158975145,46641012.63590058,66463.44300615833,0.0,0.0,0.009186739309276631,4354102.0
2026-05-04,2026-04-30,3374.TWO,3374.TWO,232000,202.74594649019866,47037059.58572609,67027.80990965969,0.0,0.0,0.019646195725902375,11808902.0
2026-05-04,2026-04-30,3443.TW,3443.TW,10000,4608.164887981715,46081648.87981715,65666.34965373944,0.0,0.0,0.006268861436848116,1595186.0
2026-05-04,2026-04-30,3661.TW,3661.TW,11000,4251.747016548241,46769217.18203065,66646.13448439368,0.0,0.0,0.003920201797733268,2805978.0
2026-05-04,2026-04-30,5274.TWO,5274.TWO,2000,17252.513887101617,34505027.77420323,49169.66457823961,0.0,0.0,0.007149087061582236,279756.0
2026-05-04,2026-04-30,5347.TWO,5347.TWO,320000,152.70226146534242,48864723.66890957,69632.23122819615,0.0,0.0,0.007566782411638544,42290102.0
2026-05-04,2026-04-30,5904.TWO,5904.TWO,81000,576.80078236162,46720863.37129122,66577.23030408999,0.0,0.0,0.17731195082548565,456822.0
2026-05-04,2026-04-30,6147.TWO,6147.TWO,286000,178.87302866169506,51157686.197244786,72899.70283107382,0.0,0.0,0.013658136555481953,20939899.0
2026-05-04,2026-04-30,6669.TW,6669.TW,9000,4756.8075567833375,42811268.01105004,61006.0569157463,0.0,0.0,0.0036359434828945017,2475286.0
2026-05-04,2026-04-30,8299.TWO,8299.TWO,24000,2000.0637487414967,48001529.96979592,68402.1802069592,0.0,0.0,0.002883443985496277,8323380.0
2026-05-06,2026-05-05,3037.TW,3037.TW,1000,876.9743755070334,876974.3755070334,1249.6884850975227,0.0,0.0,2.2349195950799497e-05,44744339.0
2026-05-07,2026-05-06,3017.TW,3017.TW,-16000,2431.0797508364185,38897276.013382696,55428.618319070345,116691.82804014809,0.0,0.0014141755007705931,11314013.0
2026-05-08,2026-05-07,3680.TWO,3680.TWO,1000,583.2707232969631,583270.723296963,831.1607806981723,0.0,0.0,0.00017458585180698977,5727841.0
2026-05-11,2026-05-08,3324.TWO,3324.TWO,-40000,1072.4020535200686,42896082.14080275,61126.91705064392,128688.24642240825,0.0,0.011739431576723055,3407320.0
2026-05-12,2026-05-11,3037.TW,3037.TW,20000,898.2916387611879,17965832.775223758,25601.311704693857,0.0,0.0,0.0006648448808855601,30082205.0
2026-05-12,2026-05-11,3680.TWO,3680.TWO,28000,609.0152373481834,17052426.645749137,24299.70797019252,0.0,0.0,0.00773904386324225,3618018.0
2026-05-13,2026-05-12,2395.TW,2395.TW,1000,467.5383050508662,467538.3050508662,666.2420846974844,0.0,0.0,0.0001936912062449144,5162857.0
2026-05-14,2026-05-13,3260.TWO,3260.TWO,-107000,445.58624094938705,47677727.78158441,67940.7620887578,143033.18334475323,0.0,0.0055299323870154704,19349242.0
2026-05-15,2026-05-14,2395.TW,2395.TW,22000,474.392871411883,10436643.171061426,14872.216518762532,0.0,0.0,0.004459523037794661,4933263.0
2026-05-15,2026-05-14,3036.TW,3036.TW,39000,272.18039762484784,10615035.507369066,15126.425598000918,0.0,0.0,0.0025823492982333354,15102527.0
2026-05-15,2026-05-14,3481.TW,3481.TW,304000,36.68264324459358,11151523.546356447,15890.921053557937,0.0,0.0,0.000340502359618628,892798512.0
2026-05-15,2026-05-14,6446.TW,6446.TW,13000,838.2644026275202,10897437.234157763,15528.848058674814,0.0,0.0,0.0018671974486614061,6962306.0
2026-05-15,2026-05-14,6526.TW,6526.TW,15000,701.9644193080014,10529466.289620021,15004.48946270853,0.0,0.0,0.010097059668910682,1485581.0
2026-05-18,2026-05-15,2308.TW,2308.TW,-21000,2015.152024594654,42318192.51648773,60303.42433599502,126954.5775494632,0.0,0.002082880596092655,10082191.0
2026-05-18,2026-05-15,5904.TWO,5904.TWO,-81000,537.5672931226875,43542950.742937684,62048.704808686205,130628.85222881305,0.0,0.15857168027250837,510810.0
2026-05-19,2026-05-18,2049.TW,2049.TW,35000,374.81464425888566,13118512.549060998,18693.880382411924,0.0,0.0,0.004236439821856495,8261654.0
2026-05-19,2026-05-18,2303.TW,2303.TW,120000,115.78317314225258,13893980.77707031,19798.922607325192,0.0,0.0,0.00043823382870883615,273826419.0
2026-05-19,2026-05-18,2356.TW,2356.TW,258000,52.36023509002101,13508940.65322542,19250.240430846225,0.0,0.0,0.008071556286153064,31964096.0
